0.189822,1.108167,1.225708
1.033824,1.030719,1.160631
0.680418,3.484405,2.128120
0.651462,1.119858,1.281070
1.417325,2.614433,0.340711
0.392637,2.029116,1.260171
0.765394,2.581327,0.903438
0.476012,3.067587,1.557253
0.704151,1.131555,0.633609
0.555268,0.540050,1.342639
0.548717,0.784870,0.681949
1.263424,1.087532,1.822006
1.184988,2.269872,2.082971
1.004469,1.595726,0.483985
0.246021,0.894869,0.776742
0.331714,1.077577,1.367721
0.509503,1.054945,1.200105
0.583325,1.372019,1.368439
0.372386,1.451576,1.210699
0.246240,1.135703,1.100170
0.267417,1.501771,0.853812
0.772743,1.601499,0.383316
0.174393,1.170918,1.091996
0.495204,1.870671,0.853276
0.875756,1.192595,0.727431
0.324040,2.868531,1.468860
0.721312,2.583979,0.659892
1.292806,1.188223,1.656941
0.530457,3.701290,1.958088
0.837045,1.127407,0.947110
0.687532,1.702074,0.348159
0.932408,1.368357,1.036610
0.891866,3.256800,1.989907
0.259195,2.777088,1.373779
0.389189,0.838125,1.316674
0.516634,2.766960,1.376205
0.451485,1.124365,0.734334
0.339247,2.358960,1.743314
0.362296,1.618802,0.575706
0.562458,1.013119,0.666457
1.087419,2.877237,1.096033
0.881232,2.578161,1.904759
0.628949,1.697103,0.435750
0.592875,1.741222,0.422270
0.468808,2.817449,1.844005
1.074865,3.886403,2.025140
0.425232,1.844222,0.557234
0.510892,1.584316,0.927141
0.810976,2.754529,0.636465
0.409643,2.335002,1.125686
0.327385,1.127169,1.186923
0.527678,1.766707,0.496356
0.351898,2.608537,1.111733
0.259418,1.020952,1.180625
0.363435,0.865381,1.213249
0.506933,2.558506,1.068738
0.259424,1.142744,0.789492
0.766968,1.409397,0.335326
1.177067,1.400189,1.142220
0.664113,2.752491,1.362360
0.703551,3.542991,1.919471
0.515891,1.028948,0.874567
0.390281,1.072075,0.844972
0.644783,2.773572,1.646133
1.026881,2.140502,1.779535
0.332102,2.800769,1.289890
0.616534,1.145713,0.896441
0.729874,2.200090,1.708594
0.304182,2.555966,1.420256
0.393980,2.775197,1.387583
0.553070,2.987806,1.452780
0.395530,1.060931,1.131948
0.449928,2.771090,2.118903
0.613714,1.066467,1.377297
0.419258,2.365166,1.533837
0.172968,1.188662,0.671445
0.740443,1.081814,0.772684
0.274884,2.650863,1.126179
0.466059,1.145044,1.221882
0.188089,1.167317,0.871071
0.534635,1.107834,1.033291
0.536009,1.109586,0.858417
0.384258,1.332119,0.579866
0.314235,1.253710,1.097658
0.496226,3.957128,1.989518
1.065929,4.646476,3.231564
0.880102,1.289643,0.622431
0.117473,0.608852,0.980465
0.458733,1.910743,0.421122
1.110232,1.618356,0.670959
0.513159,1.192824,0.689316
0.656210,2.921651,1.350556
0.507025,2.694421,1.063135
0.892877,2.848868,1.542314
0.312121,2.919386,1.233727
1.172538,1.849680,0.502621
0.376038,1.065543,1.154936
0.291064,0.556249,1.181292
0.747365,1.052178,1.016036
0.325116,2.749959,1.190414
0.686750,1.596364,0.864920
0.353108,0.645308,0.638332
0.428499,1.058564,0.789309
0.320541,1.043324,0.649536
0.930373,3.567299,1.916579
0.421343,1.584300,0.865389
0.719656,1.124230,0.653778
0.439714,2.809739,1.075187
0.934920,4.014019,1.973555
0.390370,2.616303,1.098222
0.259783,0.810357,0.735007
0.380566,0.994672,1.518037
0.422370,1.733539,0.679203
1.068246,1.751114,1.107212
0.563576,1.116261,1.024513
0.548636,2.870988,1.223780
0.437978,2.574785,1.738848
0.535257,2.603574,1.550029
