0.555268,0.540050,1.342639
1.292806,1.188223,1.656941
0.246240,1.135703,1.100170
0.271067,2.375590,1.123052
0.336496,2.348241,1.823437
0.223734,0.621130,0.825962
0.293810,2.340360,1.370550
0.449928,2.771090,2.118903
8.420848,2.629049,0.409784
0.415785,0.835684,0.899092
0.932408,1.368357,1.036610
9.524328,4.762858,2.433106
0.613683,0.623753,0.902981
0.499769,1.674872,0.719800
2.540619,4.826691,3.166811
0.169716,1.311144,1.274565
8.383801,2.795225,0.457903
8.522220,3.099766,1.455085
0.390370,2.616303,1.098222
0.333018,0.941203,1.490962
0.670416,1.042640,1.014992
8.319701,1.427551,0.781068
0.881232,2.578161,1.904759
8.707742,2.274245,0.409849
11.305918,5.627711,5.711239
11.399077,8.465838,4.772839
8.660476,2.802389,1.551556
2.399832,5.752203,2.794411
0.703551,3.542991,1.919471
1.062522,4.783036,2.846288
8.304994,2.291285,0.765044
8.436640,2.445604,1.238292
0.740443,1.081814,0.772684
8.406359,2.262225,1.341699
0.221285,2.301792,1.556141
0.687532,1.702074,0.348159
1.010635,1.351326,1.130389
0.623619,1.123121,0.241619
0.601430,1.207066,0.353203
0.188195,2.269979,1.738045
0.230214,0.639147,0.567301
0.311496,1.132247,1.155417
8.396758,2.422577,0.500125
0.075527,0.949659,1.124194
2.657843,3.785527,1.811451
0.686750,1.596364,0.864920
1.959784,4.441457,1.783201
8.427933,2.563501,1.315970
0.226106,0.561833,0.476686
0.786890,2.892607,1.916911
0.220741,2.061544,1.450416
8.423236,2.092769,1.317483
0.143173,0.855005,0.811480
9.639424,2.414516,2.284473
8.407444,3.021165,1.315377
0.169616,0.641371,0.609237
0.211425,2.328184,1.459345
8.909115,1.197747,2.240796
8.502118,2.442836,1.403386
1.004469,1.595726,0.483985
0.322183,1.016116,1.178220
0.495204,1.870671,0.853276
8.341845,2.153440,0.814759
0.193312,0.870796,0.864524
0.392637,2.029116,1.260171
0.510892,1.584316,0.927141
0.347386,2.315547,1.672087
0.476012,3.067587,1.557253
0.351898,2.608537,1.111733
8.520256,3.174113,1.401535
0.514567,1.812360,1.045068
11.516547,8.612507,5.791750
8.422713,3.084778,0.458072
0.195015,0.944320,0.970194
8.441056,2.066675,1.192675
0.188089,1.167317,0.871071
0.934920,4.014019,1.973555
0.822375,1.377707,0.670385
0.128954,0.874803,1.052811
0.616534,1.145713,0.896441
0.477098,2.298886,1.975037
0.311831,0.876395,0.983378
8.342267,2.186644,0.971654
0.527062,2.702028,1.892189
0.274884,2.650863,1.126179
0.162466,0.988407,1.026333
1.506952,4.631653,2.086116
0.282708,0.957190,1.303092
0.772743,1.601499,0.383316
8.491974,2.958692,1.642833
1.076895,1.192625,1.776473
0.259418,1.020952,1.180625
0.873143,2.693237,2.073264
8.820366,3.078389,1.666288
0.320541,1.043324,0.649536
3.131209,3.998138,4.527370
0.390281,1.072075,0.844972
0.261263,0.611406,0.682125
8.536389,3.117364,0.604118
0.621448,2.967464,2.170811
8.643072,2.409251,0.940767
0.312121,2.919386,1.233727
8.381358,1.773373,0.939855
8.364662,1.990343,0.902827
8.814282,2.545475,1.943480
0.132058,2.043986,1.394706
0.484176,0.970096,0.850251
1.546735,3.612733,1.938007
0.563576,1.116261,1.024513
0.557435,1.504523,0.585560
8.431332,3.058445,1.309142
8.408802,3.176922,0.496032
0.792758,1.133822,0.802184
1.065929,4.646476,3.231564
0.442089,0.700294,0.729238
0.373661,1.858481,0.837299
0.287012,2.765212,1.237227
0.875756,1.192595,0.727431
0.389874,0.948724,0.994498
0.259783,0.810357,0.735007
0.535257,2.603574,1.550029
8.629365,3.408236,0.857203
0.376038,1.065543,1.154936
0.257410,1.020136,0.723950
8.347297,2.103223,0.791113
0.187810,1.100664,1.174127
0.771346,3.280621,2.433738
0.532445,0.998417,1.187908
0.327385,1.127169,1.186923
0.472595,1.432744,0.643093
0.156921,1.014259,0.745964
8.502377,1.547029,0.995536
8.344789,1.731077,0.831097
9.968710,5.500611,2.471940
0.616636,2.857229,1.890416
8.416549,2.320288,1.276176
0.208123,1.007830,1.195451
0.203875,0.803309,0.966864
8.372150,2.348984,1.089025
0.814055,1.237988,1.056223
0.497627,1.086767,0.931421
8.748828,1.366906,0.744969
0.339247,2.358960,1.743314
8.466075,1.915017,0.510662
0.498485,2.834048,1.618264
0.562458,1.013119,0.666457
0.800226,0.994543,1.876415
0.871027,2.623073,0.919323
0.267417,1.501771,0.853812
0.880102,1.289643,0.622431
9.551807,5.105161,2.264947
0.331714,1.077577,1.367721
8.296774,1.747242,0.759938
8.916907,2.846537,1.305272
0.051000,1.043932,0.920468
0.564456,3.326233,1.312257
8.759815,1.381824,0.708093
0.878564,2.146845,2.097893
0.458733,1.910743,0.421122
0.286676,1.033483,1.391725
