1.839579,0.000000,11.015353,12.355757,29.890602,10.215775,26.966753,0.000000,18.809319,9.204361,1.877530,10.057023,0.943134,1.972227,0.547266,0.866882,1.019895,29.609081,0.594219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.051425,0.000000,11.016161,10.399528,20.790455,9.602633,18.082563,0.000000,15.419624,8.134338,1.997554,8.985374,0.991517,2.009280,0.000000,0.609146,0.960597,23.580170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.831301,0.000000,11.028187,12.334443,29.894543,10.220099,26.962736,0.000000,18.817932,9.194460,1.887341,10.054077,0.938986,1.971362,0.546301,0.880761,0.997189,29.605152,0.595422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.808680,0.000000,11.176451,11.035918,22.761517,10.014641,20.151812,0.000000,16.223980,8.770891,2.160961,9.513235,1.011990,2.073535,0.000000,0.846772,0.916561,25.227451,0.696414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.859314,0.000000,10.964546,12.364857,29.983459,10.218105,27.080620,0.000000,18.800562,9.104078,1.920043,10.000449,1.018117,2.003856,0.564393,0.937633,1.029863,29.607250,0.628528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.878822,0.000000,10.982777,12.380373,30.097069,10.236228,27.191204,0.000000,18.821548,9.118988,1.907658,10.007730,1.013595,1.988908,0.584884,0.915891,1.020423,29.677773,0.598439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.787974,0.000000,10.986760,12.313641,29.671354,10.170700,26.727753,0.000000,18.774632,9.190416,1.903178,10.044402,0.926570,2.008289,0.501494,0.897897,1.005081,29.477127,0.645820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.708149,0.000000,11.094114,11.456747,24.189053,10.110744,21.390182,0.000000,16.922848,9.006634,2.192066,9.715666,0.965839,2.118974,0.000000,0.775261,0.988640,26.192158,0.844780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.826671,0.000000,11.003681,12.350709,29.877789,10.215772,26.946638,0.000000,18.804111,9.212963,1.869933,10.066519,0.943926,1.986734,0.552670,0.867330,1.014321,29.605484,0.605166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.088640,0.000000,10.951838,10.200353,20.291832,9.567013,17.646231,0.000000,15.216681,7.970675,1.937269,8.860549,0.969752,2.008945,0.479342,0.570123,1.002483,23.167627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
